"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","405 - STONEWALL","00","Local","1","0","1065","7","1066","3676","215","3891"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","406 - ALVEY","00","Local","0","0","719","1","719","1805","30","1835"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","407 - HERITAGE HUNT","00","Local","2","0","1766","49","1768","3948","115","4063"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","408 - SUDLEY","00","Local","0","0","41","0","41","1953","86","2039"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","408 - SUDLEY","00","Local","0","0","797","3","797","1953","86","2039"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","409 - TYLER","00","Local","1","0","4","0","5","3368","166","3534"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","409 - TYLER","00","Local","1","0","1237","1","1238","3368","166","3534"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","410 - MOUNTAIN VIEW","00","Local","0","0","1465","3","1465","3910","163","4073"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","411 - MULLEN","00","Local","0","0","910","7","910","3170","262","3432"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","412 - CATHARPIN","00","Local","0","0","964","10","964","2072","57","2129"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","413 - REAGAN","00","Local","0","0","757","2","757","4487","163","4650"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","413 - REAGAN","00","Local","0","0","839","2","839","4487","163","4650"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","501 - LAKE RIDGE","00","Local","1","0","1198","2","1199","2761","120","2881"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","502 - OCCOQUAN","00","Local","0","0","706","12","706","2037","87","2124"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","503 - OLD BRIDGE","00","Local","2","0","976","1","978","2622","192","2814"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","504 - ROCKLEDGE","00","Local","1","0","998","18","999","2213","89","2302"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","505 - MOHICAN","00","Local","1","0","1297","6","1298","2948","135","3083"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","506 - BETHEL","00","Local","0","0","21","2","21","3941","162","4103"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","506 - BETHEL","00","Local","0","0","1521","2","1521","3941","162","4103"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","507 - CHINN","00","Local","1","0","1111","2","1112","2675","125","2800"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","508 - SPRINGWOODS","00","Local","1","0","893","0","894","2119","113","2232"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","509 - MC COART","00","Local","1","0","1523","3","1524","3252","110","3362"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","510 - YATES FORD","00","Local","1","0","984","2","985","1903","76","1979"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","511 - WESTRIDGE","00","Local","3","0","1378","0","1381","3269","147","3416"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","512 - YORK","00","Local","1","0","5","0","6","3220","241","3461"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","512 - YORK","00","Local","1","0","1036","2","1037","3220","241","3461"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","513 - LYNNWOOD","00","Local","1","0","1246","9","1247","2897","112","3009"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","514 - ANTIETAM","00","Local","2","0","1396","2","1398","3273","156","3429"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","601 - DALE","00","Local","0","0","787","10","787","2810","171","2981"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","602 - BEVILLE","00","Local","1","0","1570","2","1571","4037","180","4217"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","603 - HAMPTON","00","Local","0","0","771","3","771","2328","167","2495"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","604 - GIDEON","00","Local","0","0","828","24","828","2802","132","2934"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","605 - MINNIEVILLE","00","Local","0","0","97","1","97","2778","108","2886"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","605 - MINNIEVILLE","00","Local","0","0","179","1","179","2778","108","2886"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","605 - MINNIEVILLE","00","Local","0","0","608","7","608","2778","108","2886"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","606 - BEL AIR","00","Local","0","0","869","12","869","2668","149","2817"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","607 - KERRYDALE","00","Local","2","0","1189","4","1191","3408","159","3567"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","608 - ENTERPRISE","00","Local","0","0","1007","1","1007","2652","135","2787"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","609 - KING","00","Local","3","0","94","1","97","3435","139","3574"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","609 - KING","00","Local","3","0","1361","3","1364","3435","139","3574"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","610 - FITZGERALD","00","Local","0","0","1118","3","1118","3302","164","3466"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","611 - NEABSCO","00","Local","1","0","790","1","791","2251","141","2392"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","701 - BELMONT","00","Local","0","0","1044","8","1044","3145","248","3393"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","702 - LIBRARY","00","Local","1","0","985","2","986","3183","256","3439"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","703 - LYNN","00","Local","0","0","457","1","457","1902","178","2080"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","704 - PORTER","00","Local","0","0","797","1","797","2954","261","3215"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","705 - POTOMAC VIEW","00","Local","0","0","625","11","625","2092","108","2200"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","706 - RIPPON","00","Local","1","0","1051","4","1052","3259","171","3430"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","707 - KILBY","00","Local","1","0","783","7","784","2558","132","2690"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","708 - RIVER OAKS","00","Local","1","0","1056","15","1057","3259","218","3477"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","709 - FREEDOM","00","Local","3","0","235","1","238","3344","267","3611"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","709 - FREEDOM","00","Local","3","0","795","2","798","3344","267","3611"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","710 - POWELLS CREEK","00","Local","1","0","816","2","817","2960","212","3172"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","711 - GRAYSON","00","Local","0","0","939","9","939","3529","249","3778"
"2019 November General","2019-11-05 00:00:00","PRINCE WILLIAM COUNTY","712 - LEESYLVANIA","00","Local","1","0","1185","0","1186","2781","100","2881"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","##Central Absentee","00","Local","0","59","0","0","59","0","0","0"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","##Central Absentee","00","Local","0","310","0","2","310","0","0","0"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","##Central Absentee","00","Local","0","369","0","2","369","0","0","0"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","101 - BELSPRING","00","Local","0","0","383","0","383","818","12","830"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","102 - NEW RIVER","00","Local","1","0","22","0","23","2638","83","2721"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","102 - NEW RIVER","00","Local","1","0","1172","2","1173","2638","83","2721"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","103 - WEST CLOYD","00","Local","0","0","563","0","563","1357","29","1386"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","201 - DRAPER","00","Local","0","0","668","1","668","1483","41","1524"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","202 - SOUTH PULASKI","00","Local","0","0","111","0","111","431","19","450"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","203 - NEWBERN","00","Local","0","0","913","1","913","2534","66","2600"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","301 - DUBLIN","00","Local","1","0","887","3","888","2229","72","2301"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","302 - HIWASSEE","00","Local","0","0","215","0","215","503","10","513"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","304 - SNOWVILLE","00","Local","1","0","522","0","523","1226","25","1251"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","401 - MASSIE","00","Local","3","0","1207","9","1210","3320","100","3420"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","402 - WALKER","00","Local","0","0","443","0","443","920","29","949"
"2019 November General","2019-11-05 00:00:00","PULASKI COUNTY","501 - ROBINSON","00","Local","1","0","1264","8","1265","3888","147","4035"
"2019 November General","2019-11-05 00:00:00","RADFORD CITY","##Central Absentee","00","Local","0","173","0","0","173","0","0","0"
"2019 November General","2019-11-05 00:00:00","RADFORD CITY","001 - EAST PRECINCT","00","Local","1","0","546","4","547","2248","267","2515"
"2019 November General","2019-11-05 00:00:00","RADFORD CITY","002 - CENTRAL PRECINCT","00","Local","0","0","1114","2","1114","2158","83","2241"
"2019 November General","2019-11-05 00:00:00","RADFORD CITY","003 - WEST PRECINCT","00","Local","0","0","1117","5","1117","2427","130","2557"
"2019 November General","2019-11-05 00:00:00","RADFORD CITY","004 - NEW RIVER PRECINCT","00","Local","0","0","538","0","538","1952","758","2710"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","##Central Absentee","00","Local","0","231","0","0","231","0","0","0"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","##Central Absentee","00","Local","0","233","0","0","233","0","0","0"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","101 - WASHINGTON","00","Local","0","0","708","0","708","1208","27","1235"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","201 - AMISSVILLE","00","Local","0","0","579","0","579","1134","36","1169"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","301 - SPERRYVILLE","00","Local","0","0","565","0","565","1029","23","1052"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","401 - SCRABBLE","00","Local","1","0","554","0","555","1093","31","1124"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","501 - CHESTER GAP","00","Local","0","0","231","0","231","508","7","515"
"2019 November General","2019-11-05 00:00:00","RAPPAHANNOCK COUNTY","502 - FLINT HILL","00","Local","0","0","336","0","336","659","26","685"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","56","0","0","56","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","335","0","0","335","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","561","0","0","561","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","588","0","0","588","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","628","0","0","628","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","653","0","0","653","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","1029","0","0","1029","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","##Central Absentee","00","Local","0","1925","0","0","1925","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","101 - ONE HUNDRED ONE","00","Local","10","0","0","0","10","1257","496","1753"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","101 - ONE HUNDRED ONE","00","Local","10","0","497","2","507","1257","496","1753"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","102 - ONE HUNDRED TWO","00","Local","0","0","0","0","0","1236","51","1287"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","102 - ONE HUNDRED TWO","00","Local","0","0","759","8","759","1236","51","1287"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","104 - ONE HUNDRED FOUR","00","Local","0","0","0","0","0","1928","51","1979"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","104 - ONE HUNDRED FOUR","00","Local","0","0","50","0","50","1928","51","1979"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","104 - ONE HUNDRED FOUR","00","Local","0","0","1087","5","1087","1928","51","1979"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","105 - ONE HUNDRED FIVE","00","Local","3","0","1058","0","1061","1768","79","1847"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","106 - ONE HUNDRED SIX","00","Local","0","0","382","0","382","2014","47","2061"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","106 - ONE HUNDRED SIX","00","Local","0","0","761","3","761","2014","47","2061"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","111 - ONE HUNDRED ELEVEN","00","Local","0","0","14","0","14","1666","57","1723"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","111 - ONE HUNDRED ELEVEN","00","Local","0","0","992","2","992","1666","57","1723"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","112 - ONE HUNDRED TWELVE","00","Local","1","0","882","0","883","1448","68","1516"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","113 - ONE HUNDRED THIRTEEN","00","Local","2","0","1343","0","1345","2207","139","2346"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","114 - ONE HUNDRED FOURTEEN","00","Local","0","0","1620","3","1620","2779","155","2934"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","115 - ONE HUNDRED FIFTEEN","00","Local","0","0","869","5","869","1445","59","1504"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","203 - TWO HUNDRED THREE","00","Local","0","0","953","2","953","1423","46","1469"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","204 - TWO HUNDRED FOUR","00","Local","1","0","325","2","326","2597","205","2802"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","204 - TWO HUNDRED FOUR","00","Local","1","0","909","3","910","2597","205","2802"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","206 - TWO HUNDRED SIX","00","Local","3","0","619","1","622","1554","134","1688"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","207 - TWO HUNDRED SEVEN","00","Local","0","0","1378","1","1378","2513","160","2673"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","208 - TWO HUNDRED EIGHT","00","Local","3","0","1072","2","1075","2197","138","2335"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","213 - TWO HUNDRED THIRTEEN","00","Local","5","0","1270","10","1275","3785","337","4122"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","214 - TWO HUNDRED FOURTEEN","00","Local","30","0","949","3","979","3092","565","3657"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","215 - TWO HUNDRED FIFTEEN","00","Local","1","0","0","0","1","1595","187","1782"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","215 - TWO HUNDRED FIFTEEN","00","Local","1","0","637","0","638","1595","187","1782"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","301 - THREE HUNDRED ONE","00","Local","0","0","0","0","0","1340","221","1561"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","301 - THREE HUNDRED ONE","00","Local","0","0","456","16","456","1340","221","1561"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","302 - THREE HUNDRED TWO","00","Local","1","0","626","3","627","1416","96","1512"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","303 - THREE HUNDRED THREE","00","Local","0","0","0","0","0","1161","70","1231"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","303 - THREE HUNDRED THREE","00","Local","0","0","535","10","535","1161","70","1231"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","304 - THREE HUNDRED FOUR","00","Local","0","0","4","0","4","1827","129","1956"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","304 - THREE HUNDRED FOUR","00","Local","0","0","750","14","750","1827","129","1956"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","305 - THREE HUNDRED FIVE","00","Local","1","0","747","4","748","1963","157","2120"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","306 - THREE HUNDRED SIX","00","Local","0","0","534","10","534","1806","301","2107"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","307 - THREE HUNDRED SEVEN","00","Local","1","0","338","0","339","1648","65","1713"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","307 - THREE HUNDRED SEVEN","00","Local","1","0","568","7","569","1648","65","1713"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","308 - THREE HUNDRED EIGHT","00","Local","0","0","6","0","6","1721","73","1794"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","308 - THREE HUNDRED EIGHT","00","Local","0","0","934","2","934","1721","73","1794"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","309 - THREE HUNDRED NINE","00","Local","2","0","3","0","5","1293","65","1358"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","309 - THREE HUNDRED NINE","00","Local","2","0","724","2","726","1293","65","1358"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","310 - THREE HUNDRED TEN","00","Local","0","0","178","0","178","1065","99","1164"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","402 - FOUR HUNDRED TWO","00","Local","0","0","1892","7","1892","2847","68","2915"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","404 - FOUR HUNDRED FOUR","00","Local","0","0","1394","9","1394","2776","153","2929"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","409 - FOUR HUNDRED NINE","00","Local","2","0","1249","17","1251","1972","71","2043"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","410 - FOUR HUNDRED TEN","00","Local","2","0","1083","12","1085","2195","142","2337"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","412 - FOUR HUNDRED TWELVE","00","Local","5","0","0","0","5","2210","134","2344"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","412 - FOUR HUNDRED TWELVE","00","Local","5","0","995","12","1000","2210","134","2344"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","413 - FOUR HUNDRED THIRTEEN","00","Local","1","0","1194","6","1195","1850","52","1902"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","414 - FOUR HUNDRED FOURTEEN","00","Local","1","0","1277","2","1278","2037","55","2092"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","415 - FOUR HUNDRED FIFTEEN","00","Local","1","0","1008","11","1009","1782","92","1874"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","501 - FIVE HUNDRED ONE","00","Local","4","0","1341","20","1345","2543","177","2720"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","503 - FIVE HUNDRED THREE","00","Local","0","0","1388","20","1388","2648","109","2757"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","504 - FIVE HUNDRED FOUR","00","Local","1","0","1341","9","1342","3574","249","3823"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","505 - FIVE HUNDRED FIVE","00","Local","0","0","287","0","287","2303","163","2466"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","505 - FIVE HUNDRED FIVE","00","Local","0","0","471","0","471","2303","163","2466"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","508 - FIVE HUNDRED EIGHT","00","Local","1","0","732","0","733","1236","73","1309"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","509 - FIVE HUNDRED NINE","00","Local","1","0","727","18","728","2068","167","2235"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","510 - FIVE HUNDRED TEN","00","Local","0","0","944","8","944","2369","150","2519"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","602 - SIX HUNDRED TWO","00","Local","1","0","303","17","304","1854","149","2003"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","603 - SIX HUNDRED THREE","00","Local","2","0","708","16","710","1961","125","2086"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","604 - SIX HUNDRED FOUR","00","Local","1","0","0","0","1","1524","80","1604"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","604 - SIX HUNDRED FOUR","00","Local","1","0","512","15","513","1524","80","1604"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","606 - SIX HUNDRED SIX","00","Local","0","0","6","0","6","2274","133","2407"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","606 - SIX HUNDRED SIX","00","Local","0","0","800","13","800","2274","133","2407"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","607 - SIX HUNDRED SEVEN","00","Local","1","0","199","0","200","2598","407","3005"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","607 - SIX HUNDRED SEVEN","00","Local","1","0","552","0","553","2598","407","3005"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","609 - SIX HUNDRED NINE","00","Local","3","0","1081","6","1084","3212","596","3808"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","610 - SIX HUNDRED TEN","00","Local","1","0","431","14","432","1789","177","1966"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","701 - SEVEN HUNDRED ONE","00","Local","3","0","1","0","4","1952","200","2152"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","701 - SEVEN HUNDRED ONE","00","Local","3","0","422","9","425","1952","200","2152"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","702 - SEVEN HUNDRED TWO","00","Local","0","0","563","9","563","1813","188","2001"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","703 - SEVEN HUNDRED THREE","00","Local","2","0","719","20","721","1861","121","1982"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","705 - SEVEN HUNDRED FIVE","00","Local","2","0","363","14","365","1545","115","1660"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","705 - SEVEN HUNDRED FIVE","00","Local","2","0","377","0","379","1545","115","1660"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","706 - SEVEN HUNDRED SIX","00","Local","1","0","1","0","2","2985","185","3170"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","706 - SEVEN HUNDRED SIX","00","Local","1","0","1100","13","1101","2985","185","3170"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","707 - SEVEN HUNDRED SEVEN","00","Local","0","0","1550","1","1550","3260","230","3490"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","708 - SEVEN HUNDRED EIGHT","00","Local","2","0","396","0","398","3403","387","3790"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","708 - SEVEN HUNDRED EIGHT","00","Local","2","0","721","0","723","3403","387","3790"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","802 - EIGHT HUNDRED TWO","00","Local","1","0","548","7","549","1675","153","1828"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","806 - EIGHT HUNDRED SIX","00","Local","0","0","0","0","0","2325","210","2535"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","806 - EIGHT HUNDRED SIX","00","Local","0","0","704","19","704","2325","210","2535"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","810 - EIGHT HUNDRED TEN","00","Local","0","0","563","20","563","1807","104","1911"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","811 - EIGHT HUNDRED ELEVEN","00","Local","6","0","0","0","6","2065","262","2327"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","811 - EIGHT HUNDRED ELEVEN","00","Local","6","0","598","1","604","2065","262","2327"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","812 - EIGHT HUNDRED TWELVE","00","Local","1","0","5","0","6","2614","137","2751"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","812 - EIGHT HUNDRED TWELVE","00","Local","1","0","19","0","20","2614","137","2751"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","812 - EIGHT HUNDRED TWELVE","00","Local","1","0","1074","11","1075","2614","137","2751"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","814 - EIGHT HUNDRED FOURTEEN","00","Local","0","0","552","15","552","1405","127","1532"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","902 - NINE HUNDRED TWO","00","Local","1","0","277","4","278","940","92","1032"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","903 - NINE HUNDRED THREE","00","Local","0","0","851","7","851","2202","152","2354"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","908 - NINE HUNDRED EIGHT","00","Local","1","0","0","0","1","2079","274","2353"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","908 - NINE HUNDRED EIGHT","00","Local","1","0","711","10","712","2079","274","2353"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","909 - NINE HUNDRED NINE","00","Local","0","0","934","12","934","2221","133","2354"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","910 - NINE HUNDRED TEN","00","Local","1","0","760","6","761","2057","129","2186"
"2019 November General","2019-11-05 00:00:00","RICHMOND CITY","911 - NINE HUNDRED ELEVEN","00","Local","2","0","821","20","823","1789","67","1856"
"2019 November General","2019-11-05 00:00:00","RICHMOND COUNTY","##Central Absentee","00","Local","0","95","4","0","99","0","0","0"
"2019 November General","2019-11-05 00:00:00","RICHMOND COUNTY","101 - PRECINCT 1-1","00","Local","0","0","486","0","486","1098","36","1134"
"2019 November General","2019-11-05 00:00:00","RICHMOND COUNTY","201 - PRECINCT 2-1","00","Local","0","0","465","0","465","974","33","1007"
"2019 November General","2019-11-05 00:00:00","RICHMOND COUNTY","301 - PRECINCT 3-1","00","Local","0","0","440","0","440","937","25","962"
"2019 November General","2019-11-05 00:00:00","RICHMOND COUNTY","401 - PRECINCT 4-1","00","Local","1","0","495","0","496","1055","25","1080"
"2019 November General","2019-11-05 00:00:00","RICHMOND COUNTY","501 - PRECINCT 5-1","00","Local","1","0","454","0","455","979","30","1009"
